,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
1322,a100001117,1/30/2018,Instagram,control,FALSE,English,English,0-18 years,1/3/2018,,Instagram,TRUE
1323,a100001118,1/4/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/4/2018,,Facebook,TRUE
1324,a100001118,1/30/2018,Instagram,control,FALSE,English,English,19-24 years,1/4/2018,,Facebook,TRUE
1325,a100001119,1/5/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/5/2018,,Instagram,TRUE
1326,a100001119,1/30/2018,Facebook,control,FALSE,English,English,24-30 years,1/5/2018,,Instagram,TRUE
1327,a100001120,1/6/2018,Email,personalization,TRUE,English,English,19-24 years,1/6/2018,,Email,TRUE
1328,a100001120,1/30/2018,House Ads,control,FALSE,Spanish,Spanish,30-36 years,1/6/2018,,Email,TRUE
1329,a100001121,1/7/2018,Push,personalization,TRUE,English,English,19-24 years,1/7/2018,,Push,TRUE
1330,a100001121,1/30/2018,House Ads,control,FALSE,English,English,36-45 years,1/7/2018,,Push,TRUE
1331,a100001122,1/8/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/8/2018,,Facebook,TRUE
1332,a100001122,1/30/2018,House Ads,control,FALSE,English,English,45-55 years,1/8/2018,,Facebook,TRUE
1333,a100001123,1/9/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/9/2018,,Instagram,TRUE
1334,a100001123,1/30/2018,Push,control,FALSE,English,English,0-18 years,1/9/2018,,Instagram,TRUE
1335,a100001124,1/10/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/10/2018,,Facebook,TRUE
1336,a100001124,1/31/2018,Facebook,control,FALSE,English,English,19-24 years,1/10/2018,,Facebook,TRUE
1337,a100001125,1/11/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/11/2018,,Instagram,TRUE
1338,a100001125,1/31/2018,Instagram,control,FALSE,English,English,24-30 years,1/11/2018,,Instagram,TRUE
1339,a100001126,1/12/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/12/2018,,Instagram,TRUE
1340,a100001126,1/31/2018,Instagram,control,FALSE,English,English,30-36 years,1/12/2018,,Instagram,TRUE
1341,a100001127,1/13/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/13/2018,,Facebook,TRUE
1342,a100001127,1/31/2018,Facebook,control,FALSE,English,English,36-45 years,1/13/2018,,Facebook,TRUE
1343,a100001128,1/14/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/14/2018,,Instagram,TRUE
1344,a100001128,1/31/2018,House Ads,control,FALSE,Spanish,Spanish,45-55 years,1/14/2018,,Instagram,TRUE
1345,a100001129,1/15/2018,Email,personalization,TRUE,English,English,0-18 years,1/15/2018,,Email,TRUE
1346,a100001129,1/31/2018,House Ads,control,FALSE,English,English,0-18 years,1/15/2018,,Email,TRUE
1347,a100001130,1/16/2018,Push,personalization,TRUE,English,English,19-24 years,1/16/2018,,Push,TRUE
1348,a100001130,1/31/2018,House Ads,control,FALSE,English,English,19-24 years,1/16/2018,,Push,TRUE
1349,a100001131,1/17/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/17/2018,,Facebook,TRUE
1350,a100001131,1/1/2018,Push,control,FALSE,English,English,24-30 years,1/17/2018,,Facebook,TRUE
1351,a100001132,1/18/2018,Instagram,personalization,TRUE,English,English,30-36 years,1/18/2018,,Instagram,TRUE
1352,a100001132,1/1/2018,Facebook,control,FALSE,English,English,30-36 years,1/18/2018,,Instagram,TRUE
1353,a100001133,1/1/2018,Facebook,personalization,TRUE,English,English,36-45 years,1/1/2018,,Facebook,TRUE
1354,a100001133,1/1/2018,Instagram,control,FALSE,English,English,36-45 years,1/1/2018,,Facebook,TRUE
1355,a100001134,1/2/2018,Instagram,personalization,TRUE,English,English,45-55 years,1/2/2018,,Instagram,TRUE
1356,a100001134,1/1/2018,Instagram,control,FALSE,English,English,45-55 years,1/2/2018,,Instagram,TRUE
1357,a100001135,1/3/2018,Instagram,personalization,TRUE,English,English,55+ years,1/3/2018,,Instagram,TRUE
1358,a100001135,1/1/2018,Facebook,control,FALSE,English,English,0-18 years,1/3/2018,,Instagram,TRUE
1359,a100001136,1/4/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/4/2018,,Facebook,TRUE
1360,a100001136,1/1/2018,House Ads,control,FALSE,English,English,19-24 years,1/4/2018,,Facebook,TRUE
1361,a100001137,1/5/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/5/2018,,Instagram,TRUE
1362,a100001137,1/1/2018,House Ads,control,FALSE,Spanish,Spanish,24-30 years,1/5/2018,,Instagram,TRUE
1363,a100001138,1/6/2018,Email,personalization,TRUE,English,English,24-30 years,1/6/2018,,Email,TRUE
1364,a100001138,1/2/2018,House Ads,control,FALSE,English,English,30-36 years,1/6/2018,,Email,TRUE
1365,a100001139,1/1/2018,Push,personalization,TRUE,English,English,19-24 years,1/1/2018,,Push,TRUE
1366,a100001139,1/2/2018,Push,control,FALSE,English,English,36-45 years,1/1/2018,,Push,TRUE
1367,a100001140,1/1/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/1/2018,,Facebook,TRUE
1368,a100001140,1/2/2018,Facebook,control,FALSE,English,English,45-55 years,1/1/2018,,Facebook,TRUE
1369,a100001141,1/1/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/1/2018,,Instagram,TRUE
1370,a100001141,1/2/2018,Instagram,control,FALSE,English,English,0-18 years,1/1/2018,,Instagram,TRUE
1371,a100001142,1/1/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/1/2018,,Facebook,TRUE
1372,a100001142,1/2/2018,Instagram,control,FALSE,English,English,19-24 years,1/1/2018,,Facebook,TRUE
1373,a100001143,1/1/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/1/2018,,Instagram,TRUE
1374,a100001143,1/2/2018,Facebook,control,FALSE,English,English,24-30 years,1/1/2018,,Instagram,TRUE
1375,a100001144,1/2/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/2/2018,,Instagram,TRUE
1376,a100001144,1/2/2018,House Ads,control,FALSE,English,English,30-36 years,1/2/2018,,Instagram,TRUE
1377,a100001145,1/2/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/2/2018,,Facebook,TRUE
1378,a100001145,1/3/2018,House Ads,control,FALSE,English,English,36-45 years,1/2/2018,,Facebook,TRUE
1379,a100001146,1/2/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/2/2018,,Instagram,TRUE
1380,a100001146,1/3/2018,House Ads,control,FALSE,Spanish,Spanish,45-55 years,1/2/2018,,Instagram,TRUE
1381,a100001147,1/2/2018,Email,personalization,TRUE,English,English,19-24 years,1/2/2018,,Email,TRUE
1382,a100001147,1/3/2018,Push,control,FALSE,English,English,0-18 years,1/2/2018,,Email,TRUE
1383,a100001148,1/2/2018,Push,personalization,TRUE,English,English,0-18 years,1/2/2018,,Push,TRUE
1384,a100001148,1/3/2018,Facebook,control,FALSE,English,English,19-24 years,1/2/2018,,Push,TRUE
1385,a100001149,1/3/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/3/2018,,Facebook,TRUE
1386,a100001149,1/3/2018,Instagram,control,FALSE,English,English,24-30 years,1/3/2018,,Facebook,TRUE
1387,a100001150,1/3/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/3/2018,,Instagram,TRUE
1388,a100001150,1/3/2018,Instagram,control,FALSE,English,English,30-36 years,1/3/2018,,Instagram,TRUE
1389,a100001151,1/3/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/3/2018,,Facebook,TRUE
1390,a100001151,1/3/2018,Facebook,control,FALSE,English,English,36-45 years,1/3/2018,,Facebook,TRUE
1391,a100001152,1/3/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/3/2018,,Instagram,TRUE
1392,a100001152,1/4/2018,House Ads,control,FALSE,English,English,45-55 years,1/3/2018,,Instagram,TRUE
1393,a100001153,1/3/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/3/2018,,Instagram,TRUE
1394,a100001153,1/4/2018,House Ads,control,FALSE,English,English,0-18 years,1/3/2018,,Instagram,TRUE
1395,a100001154,1/4/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/4/2018,4/11/2018,Facebook,FALSE
1396,a100001154,1/4/2018,House Ads,control,FALSE,English,English,19-24 years,1/4/2018,4/11/2018,Facebook,FALSE
1397,a100001155,1/4/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/4/2018,1/29/2018,Instagram,FALSE
1398,a100001155,1/4/2018,Push,control,FALSE,English,English,24-30 years,1/4/2018,1/29/2018,Instagram,FALSE
1399,a100001156,1/4/2018,Email,personalization,TRUE,English,English,24-30 years,1/4/2018,1/10/2018,Email,FALSE
1400,a100001156,1/4/2018,Facebook,control,FALSE,English,English,30-36 years,1/4/2018,1/10/2018,Email,FALSE
1401,a100001157,1/4/2018,Push,personalization,TRUE,English,English,19-24 years,1/4/2018,4/8/2018,Push,FALSE
1402,a100001157,1/4/2018,Instagram,control,FALSE,English,English,36-45 years,1/4/2018,4/8/2018,Push,FALSE
1403,a100001158,1/4/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/4/2018,2/18/2018,Facebook,FALSE
1404,a100001158,1/4/2018,Instagram,control,FALSE,English,English,45-55 years,1/4/2018,2/18/2018,Facebook,FALSE
1405,a100001159,1/4/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/4/2018,2/6/2018,Instagram,FALSE
1406,a100001159,1/5/2018,Facebook,control,FALSE,English,English,0-18 years,1/4/2018,2/6/2018,Instagram,FALSE
1407,a100001160,1/5/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/5/2018,1/13/2018,Facebook,FALSE
1408,a100001160,1/5/2018,House Ads,control,FALSE,Spanish,Spanish,19-24 years,1/5/2018,1/13/2018,Facebook,FALSE
1409,a100001161,1/5/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/5/2018,2/10/2018,Instagram,FALSE
1410,a100001161,1/5/2018,House Ads,control,FALSE,English,English,24-30 years,1/5/2018,2/10/2018,Instagram,FALSE
1411,a100001162,1/5/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/5/2018,2/4/2018,Instagram,FALSE
1412,a100001162,1/5/2018,House Ads,control,FALSE,English,English,30-36 years,1/5/2018,2/4/2018,Instagram,FALSE
1413,a100001163,1/5/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/5/2018,,Facebook,TRUE
1414,a100001163,1/5/2018,Push,control,FALSE,English,English,36-45 years,1/5/2018,,Facebook,TRUE
1415,a100001164,1/5/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/5/2018,,Instagram,TRUE
1416,a100001164,1/5/2018,Facebook,control,FALSE,English,English,45-55 years,1/5/2018,,Instagram,TRUE
1417,a100001165,1/6/2018,Email,personalization,TRUE,English,English,19-24 years,1/6/2018,,Email,TRUE
1418,a100001165,1/5/2018,Instagram,control,FALSE,English,English,0-18 years,1/6/2018,,Email,TRUE
1419,a100001166,1/6/2018,Push,personalization,TRUE,English,English,0-18 years,1/6/2018,4/3/2018,Push,FALSE
1420,a100001166,1/6/2018,Instagram,control,FALSE,English,English,19-24 years,1/6/2018,4/3/2018,Push,FALSE
1421,a100001167,1/6/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/6/2018,2/4/2018,Facebook,FALSE
1422,a100001167,1/6/2018,Facebook,control,FALSE,English,English,24-30 years,1/6/2018,2/4/2018,Facebook,FALSE
1423,a100001168,1/6/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/6/2018,2/11/2018,Instagram,FALSE
1424,a100001168,1/6/2018,House Ads,control,FALSE,English,English,30-36 years,1/6/2018,2/11/2018,Instagram,FALSE
1425,a100001169,1/6/2018,Facebook,personalization,TRUE,English,English,30-36 years,1/6/2018,2/19/2018,Facebook,FALSE
1426,a100001169,1/6/2018,House Ads,control,FALSE,English,English,36-45 years,1/6/2018,2/19/2018,Facebook,FALSE
1427,a100001170,1/7/2018,Instagram,personalization,TRUE,English,English,36-45 years,1/7/2018,4/5/2018,Instagram,FALSE
1428,a100001170,1/6/2018,House Ads,control,FALSE,English,English,45-55 years,1/7/2018,4/5/2018,Instagram,FALSE
1429,a100001171,1/7/2018,Instagram,personalization,TRUE,English,English,45-55 years,1/7/2018,4/16/2018,Instagram,FALSE
1430,a100001171,1/6/2018,Push,control,FALSE,English,English,0-18 years,1/7/2018,4/16/2018,Instagram,FALSE
1431,a100001172,1/7/2018,Facebook,personalization,TRUE,English,English,55+ years,1/7/2018,3/17/2018,Facebook,FALSE
1432,a100001172,1/6/2018,Facebook,control,FALSE,English,English,19-24 years,1/7/2018,3/17/2018,Facebook,FALSE
1433,a100001173,1/7/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/7/2018,3/6/2018,Instagram,FALSE
1434,a100001173,1/7/2018,Instagram,control,FALSE,English,English,24-30 years,1/7/2018,3/6/2018,Instagram,FALSE
1435,a100001174,1/7/2018,Email,personalization,TRUE,English,English,19-24 years,1/7/2018,3/4/2018,Email,FALSE
1436,a100001174,1/7/2018,Instagram,control,FALSE,English,English,30-36 years,1/7/2018,3/4/2018,Email,FALSE
1437,a100001175,1/8/2018,Push,personalization,TRUE,English,English,24-30 years,1/8/2018,,Push,TRUE
1438,a100001175,1/7/2018,Facebook,control,FALSE,English,English,36-45 years,1/8/2018,,Push,TRUE
1439,a100001176,1/8/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/8/2018,,Facebook,TRUE
1440,a100001176,1/7/2018,House Ads,control,FALSE,Spanish,Spanish,45-55 years,1/8/2018,,Facebook,TRUE
1441,a100001177,1/8/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/8/2018,,Instagram,TRUE
1442,a100001177,1/7/2018,House Ads,control,FALSE,English,English,0-18 years,1/8/2018,,Instagram,TRUE
1443,a100001178,1/8/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/8/2018,,Facebook,TRUE
1444,a100001178,1/7/2018,House Ads,control,FALSE,Spanish,Spanish,19-24 years,1/8/2018,,Facebook,TRUE
1445,a100001179,1/8/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/8/2018,,Instagram,TRUE
1446,a100001179,1/8/2018,Push,control,FALSE,English,English,24-30 years,1/8/2018,,Instagram,TRUE
1447,a100001180,1/8/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/8/2018,4/17/2018,Instagram,FALSE
1448,a100001180,1/8/2018,Facebook,control,FALSE,English,English,30-36 years,1/8/2018,4/17/2018,Instagram,FALSE
1449,a100001181,1/9/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/9/2018,3/6/2018,Facebook,FALSE
1450,a100001181,1/8/2018,Instagram,control,FALSE,English,English,36-45 years,1/9/2018,3/6/2018,Facebook,FALSE
1451,a100001182,1/9/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/9/2018,2/6/2018,Instagram,FALSE
1452,a100001182,1/8/2018,Instagram,control,FALSE,English,English,45-55 years,1/9/2018,2/6/2018,Instagram,FALSE
1453,a100001183,1/9/2018,Email,personalization,TRUE,English,English,19-24 years,1/9/2018,1/11/2018,Email,FALSE
1454,a100001183,1/8/2018,Facebook,control,FALSE,English,English,0-18 years,1/9/2018,1/11/2018,Email,FALSE
1455,a100001184,1/9/2018,Push,personalization,TRUE,English,English,19-24 years,1/9/2018,3/3/2018,Push,FALSE
1456,a100001184,1/8/2018,House Ads,control,FALSE,English,English,19-24 years,1/9/2018,3/3/2018,Push,FALSE
1457,a100001185,1/9/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/9/2018,3/26/2018,Facebook,FALSE
1458,a100001185,1/8/2018,House Ads,control,FALSE,Spanish,Spanish,24-30 years,1/9/2018,3/26/2018,Facebook,FALSE
1459,a100001186,1/9/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/9/2018,4/5/2018,Instagram,FALSE
1460,a100001186,1/9/2018,House Ads,control,FALSE,English,English,30-36 years,1/9/2018,4/5/2018,Instagram,FALSE
1461,a100001187,1/10/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/10/2018,3/23/2018,Facebook,FALSE
1462,a100001187,1/9/2018,Push,control,FALSE,English,English,36-45 years,1/10/2018,3/23/2018,Facebook,FALSE
1463,a100001188,1/10/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/10/2018,1/25/2018,Instagram,FALSE
1464,a100001188,1/9/2018,Facebook,control,FALSE,English,English,45-55 years,1/10/2018,1/25/2018,Instagram,FALSE
1465,a100001189,1/10/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/10/2018,,Instagram,TRUE
1466,a100001189,1/9/2018,Instagram,control,FALSE,English,English,0-18 years,1/10/2018,,Instagram,TRUE
1467,a100001190,1/10/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/10/2018,,Facebook,TRUE
1468,a100001190,1/9/2018,Instagram,control,FALSE,English,English,19-24 years,1/10/2018,,Facebook,TRUE
1469,a100001191,1/10/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/10/2018,,Instagram,TRUE
1470,a100001191,1/9/2018,Facebook,control,FALSE,English,English,24-30 years,1/10/2018,,Instagram,TRUE
1471,a100001192,1/10/2018,Email,personalization,FALSE,English,English,19-24 years,1/10/2018,,Email,TRUE
1472,a100001192,1/9/2018,House Ads,control,FALSE,English,English,30-36 years,1/10/2018,,Email,TRUE
1473,a100001193,1/11/2018,Push,personalization,TRUE,English,English,24-30 years,1/11/2018,,Push,TRUE
1474,a100001193,1/10/2018,House Ads,control,FALSE,English,English,36-45 years,1/11/2018,,Push,TRUE
1475,a100001194,1/11/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/11/2018,,Facebook,TRUE
1476,a100001194,1/10/2018,House Ads,control,FALSE,Spanish,Spanish,45-55 years,1/11/2018,,Facebook,TRUE
1477,a100001195,1/11/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/11/2018,,Instagram,TRUE
1478,a100001195,1/10/2018,Push,control,FALSE,English,English,0-18 years,1/11/2018,,Instagram,TRUE
1479,a100001196,1/11/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/11/2018,,Facebook,TRUE
1480,a100001196,1/10/2018,Facebook,control,FALSE,English,English,19-24 years,1/11/2018,,Facebook,TRUE
1481,a100001197,1/11/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/11/2018,,Instagram,TRUE
1482,a100001197,1/10/2018,Instagram,control,FALSE,English,English,24-30 years,1/11/2018,,Instagram,TRUE
1483,a100001198,1/11/2018,Email,personalization,FALSE,English,English,19-24 years,1/11/2018,2/24/2018,Email,FALSE
1484,a100001198,1/10/2018,Instagram,control,FALSE,English,English,30-36 years,1/11/2018,2/24/2018,Email,FALSE
1485,a100001199,1/12/2018,Push,personalization,TRUE,English,English,24-30 years,1/12/2018,3/24/2018,Push,FALSE
1486,a100001199,1/10/2018,Facebook,control,FALSE,English,English,36-45 years,1/12/2018,3/24/2018,Push,FALSE
1487,a100001200,1/12/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/12/2018,1/17/2018,Facebook,FALSE
1488,a100001200,1/11/2018,House Ads,control,FALSE,English,English,45-55 years,1/12/2018,1/17/2018,Facebook,FALSE
1489,a100001201,1/12/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/12/2018,1/30/2018,Instagram,FALSE
1490,a100001201,1/11/2018,House Ads,control,FALSE,English,English,0-18 years,1/12/2018,1/30/2018,Instagram,FALSE
1491,a100001202,1/12/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/12/2018,4/20/2018,Facebook,FALSE
1492,a100001202,1/11/2018,House Ads,control,FALSE,English,English,19-24 years,1/12/2018,4/20/2018,Facebook,FALSE
